area,bbox_x,bbox_y,bbox_width,bbox_height,predicted_iou,point_coords_x,point_coords_y,stability_score,Y
1851,602,424,37,54,0.9841139316558838,630.0,442.5,0.9684144258499146,0
461,336,323,36,15,0.9830416440963745,350.0,337.5,0.9806034564971924,0
12759,0,40,71,239,0.9764853715896606,30.0,247.5,0.9540917873382568,0
261,228,428,16,20,0.9758127927780151,230.0,442.5,0.9772727489471436,0
396,315,313,36,11,0.9743386507034302,350.0,322.5,0.9654321074485779,0
231,204,414,13,18,0.9730910062789917,210.0,427.5,0.9956896305084229,0
409,209,229,28,30,0.9710363149642944,230.0,232.5,0.9854721426963806,0
2300,112,389,55,76,0.9701037406921387,130.0,397.5,0.9840860366821289,0
7422,612,0,27,375,0.967975914478302,630.0,157.5,0.9637991189956665,0
132,228,46,14,10,0.9674419164657593,230.0,52.5,0.9772727489471436,0
8275,414,379,225,54,0.9649409651756287,490.0,427.5,0.9591716527938843,0
1726,273,325,49,88,0.9649245738983154,310.0,367.5,0.9557315707206726,0
6903,324,351,221,127,0.9613204002380371,390.0,367.5,0.9570422768592834,0
294,323,323,29,16,0.9606950283050537,330.0,337.5,0.9566666483879089,0
1864,358,345,59,133,0.9598850011825562,370.0,412.5,0.9577684998512268,0
477,75,333,58,9,0.9590722918510437,110.0,337.5,0.9854166507720947,0
1004,192,235,41,115,0.9572023153305054,250.0,307.5,0.9555854797363281,0
2418,456,369,98,75,0.9487459659576416,490.0,442.5,0.9615384340286255,0
421,358,310,34,13,0.9479348063468933,370.0,322.5,0.9720279574394226,0
479,42,202,21,21,0.9436684250831604,50.0,217.5,0.9896050095558167,0
99,122,270,9,10,0.942938506603241,130.0,277.5,0.9797979593276978,0
69,107,276,13,5,0.9419450759887695,110.0,277.5,0.9855072498321533,0
2640,581,423,58,55,0.9387743473052979,610.0,472.5,0.9781872630119324,0
493,623,424,16,36,0.9361171722412109,630.0,442.5,0.9819276928901672,0
495,151,295,24,21,0.9360507726669312,170.0,307.5,0.977911651134491,0
8207,68,280,134,115,0.9297462701797485,110.0,307.5,0.9574092626571655,0
406,308,356,11,35,0.9244548678398132,310.0,367.5,0.9708737730979919,0
4813,457,370,133,109,0.9235023260116577,490.0,472.5,0.9517311453819275,0
124,418,350,18,6,0.9216213226318359,430.0,352.5,0.9760000109672546,0
135,450,348,25,6,0.9202014803886414,470.0,352.5,0.9781022071838379,0
8208,131,389,195,89,0.9145854711532593,270.0,412.5,0.9505091309547424,1
437,251,0,40,83,0.9141057133674622,250.0,82.5,0.9619686603546143,0
345,49,0,33,70,0.9125069975852966,70.0,52.5,0.9573863744735718,0
224,130,436,21,10,0.9061138033866882,150.0,442.5,0.9647576808929443,1
194,107,270,27,11,0.9050343036651611,110.0,277.5,0.9595959782600403,0
316,280,272,26,16,0.8932903409004211,290.0,277.5,0.9627329111099243,0
3298,531,47,45,134,0.8852567672729492,570.0,127.5,0.9579287767410278,0
56,185,273,8,6,0.8838871717453003,190.0,277.5,0.9824561476707458,0
18665,0,265,130,213,1.031394124031067,10.0,307.5,0.9882791638374329,0
16397,436,38,132,236,1.013553500175476,470.0,127.5,0.9866068959236145,0
6758,205,252,81,108,1.009398102760315,230.0,292.5,0.9877797365188599,0
11648,0,338,131,135,1.0089244842529297,50.0,352.5,0.9883889555931091,0
17769,457,49,131,297,1.0069680213928223,530.0,292.5,0.9596254229545593,0
1394,546,47,28,85,1.00381338596344,550.0,112.5,0.9857549667358398,0
4935,212,358,58,120,1.0007855892181396,230.0,397.5,0.9891151189804077,0
1494,137,29,66,26,0.9995564818382263,150.0,52.5,0.9807819724082947,0
5657,0,286,97,192,0.9979747533798218,30.0,352.5,0.9759288430213928,0
751,229,209,37,42,0.9966811537742615,250.0,217.5,0.9685451984405518,0
1706,0,184,18,107,0.993161141872406,10.0,202.5,0.9775345325469971,0
827,357,344,61,16,0.990035891532898,410.0,352.5,0.9891696572303772,0
1191,324,44,67,23,0.9899260997772217,370.0,67.5,0.9825291037559509,0
2908,68,281,79,39,0.9896566271781921,90.0,307.5,0.9782090783119202,0
658,387,320,46,16,0.9875639081001282,430.0,322.5,0.9848942756652832,0
1460,2,265,62,43,0.986880362033844,10.0,292.5,0.9749661684036255,0
1356,69,317,78,24,0.9865849614143372,110.0,322.5,0.9846266508102417,0
850,235,218,23,41,0.9850736260414124,250.0,232.5,0.9801864624023438,0
2387,0,183,26,106,0.9834655523300171,10.0,202.5,0.9895572066307068,0
1650,456,369,87,23,0.9832949638366699,530.0,382.5,0.9861612319946289,0
2828,3,286,62,71,0.9824846982955933,30.0,322.5,0.9814230799674988,0
2756,0,430,97,48,0.9766167998313904,50.0,442.5,0.9809284210205078,0
621,90,357,35,35,0.9763163924217224,110.0,367.5,0.9669291377067566,0
705,473,339,58,14,0.9756373167037964,510.0,337.5,0.9859353303909302,0
2705,545,347,84,37,0.9754505753517151,570.0,382.5,0.98531574010849,0
2269,113,389,54,76,0.9752329587936401,130.0,397.5,0.9821116924285889,0
668,70,342,46,15,0.9724127054214478,90.0,352.5,0.9895522594451904,0
4364,68,281,79,60,0.9701287746429443,90.0,307.5,0.9849829077720642,0
736,323,323,49,16,0.9679509401321411,330.0,337.5,0.9864864945411682,0
1979,124,358,53,105,0.9634968638420105,170.0,382.5,0.976047933101654,0
1116,309,65,61,23,0.962766706943512,350.0,82.5,0.9718309640884399,0
9491,523,49,62,239,0.9601519107818604,550.0,247.5,0.9694386720657349,0
6214,523,178,62,110,0.9597419500350952,550.0,232.5,0.9513845443725586,0
2897,149,316,62,80,0.9539462327957153,150.0,322.5,0.9744201898574829,0
919,117,341,54,18,0.953528881072998,170.0,352.5,0.9784482717514038,0
1265,70,342,54,49,0.9530882835388184,110.0,352.5,0.9672386646270752,0
3990,289,333,187,122,0.9482941627502441,310.0,352.5,0.9656875133514404,0
1430,113,389,54,30,0.9481846690177917,130.0,412.5,0.9758620858192444,0
1060,362,404,54,74,0.9455797076225281,370.0,412.5,0.9703153967857361,0
764,41,201,21,36,0.9439196586608887,50.0,232.5,0.983116865158081,0
944,417,409,16,70,0.9399528503417969,430.0,427.5,0.958720326423645,0
3341,0,0,78,70,0.9237797856330872,50.0,52.5,0.9737230539321899,0
3227,129,396,88,69,0.9208256006240845,150.0,457.5,0.9612213969230652,1
858,457,431,19,47,0.9181274771690369,470.0,457.5,0.9634285569190979,0
5590,359,0,156,91,0.9180431962013245,430.0,52.5,0.9503127336502075,0
515,555,150,21,26,0.9121595025062561,570.0,157.5,0.9731800556182861,0
1134,70,334,61,24,0.9044158458709717,110.0,337.5,0.9550561904907227,0
1718,72,425,59,45,0.8924418687820435,110.0,442.5,0.9543118476867676,0
14239,0,40,78,240,0.8820340633392334,70.0,82.5,0.9786850214004517,0
14897,201,209,89,269,1.0152760744094849,210.0,352.5,0.9767163991928101,0
34089,0,0,516,91,1.0121604204177856,130.0,37.5,0.9512470960617065,0
75435,0,40,404,277,1.001481294631958,150.0,82.5,0.9638093113899231,0
10413,414,379,225,99,0.9951392412185669,470.0,397.5,0.9830541014671326,0
38620,402,0,237,376,0.9944111108779907,490.0,37.5,0.957547664642334,0
114028,0,0,639,375,0.990642786026001,410.0,97.5,0.9502573609352112,0
2600,476,448,115,31,0.9872614741325378,570.0,472.5,0.9760000109672546,0
2443,68,460,177,19,0.9868780970573425,110.0,472.5,0.9842105507850647,0
316,602,0,30,15,0.9842668175697327,610.0,7.5,0.9905660152435303,0
466,336,323,36,15,0.9833595156669617,350.0,337.5,0.9830148816108704,0
1861,602,423,37,55,0.9824203252792358,630.0,427.5,0.9665042757987976,0
401,315,313,37,11,0.9731115698814392,350.0,322.5,0.9614458084106445,0
7452,613,0,26,376,0.9716558456420898,630.0,157.5,0.9664099812507629,0
423,532,142,19,31,0.968400776386261,550.0,157.5,0.9720930457115173,0
291,323,323,29,16,0.9643518328666687,330.0,337.5,0.9594594836235046,0
1439,186,316,25,79,0.9597768187522888,190.0,322.5,0.9512194991111755,0
6826,325,351,220,127,0.959511399269104,390.0,367.5,0.9667003154754639,0
8206,414,379,225,54,0.9548776149749756,510.0,427.5,0.9576281309127808,0
9192,67,280,143,115,0.953554630279541,150.0,292.5,0.9607800841331482,0
430,308,357,12,34,0.9525890946388245,310.0,367.5,0.9838709831237793,0
111,124,383,12,8,0.9508959650993347,130.0,382.5,0.9734513163566589,0
130,228,47,14,10,0.9498857855796814,230.0,52.5,0.9848484992980957,0
2422,456,369,99,75,0.9467513561248779,490.0,442.5,0.9616153836250305,0
480,75,333,56,10,0.9466750025749207,110.0,337.5,0.9574036598205566,0
2696,581,423,58,56,0.9460159540176392,610.0,442.5,0.9756547212600708,0
430,357,310,35,13,0.9453900456428528,370.0,322.5,0.970251739025116,0
98,122,270,9,10,0.9452257752418518,130.0,277.5,1.0,0
770,581,426,31,47,0.9415949583053589,610.0,427.5,0.963567852973938,0
66,107,276,13,5,0.9413129091262817,110.0,277.5,0.9696969985961914,0
801,260,436,39,24,0.9398549199104309,290.0,457.5,0.9550691246986389,1
1110,282,264,48,60,0.9368767738342285,310.0,292.5,0.9605609178543091,0
268,130,436,21,13,0.9346680045127869,150.0,442.5,0.9635036587715149,0
80,185,273,12,6,0.9327359199523926,190.0,277.5,1.0,0
4860,456,370,134,109,0.9293500185012817,550.0,457.5,0.9542338848114014,0
301,543,132,29,11,0.9282981157302856,570.0,142.5,0.9516128897666931,0
126,452,348,23,6,0.9266078472137451,470.0,352.5,0.9765625,0
318,284,272,22,18,0.9256957769393921,290.0,277.5,0.9604862928390503,0
386,151,296,18,20,0.9238386154174805,150.0,307.5,0.9561855792999268,0
186,107,270,27,11,0.917755126953125,110.0,277.5,0.9631578922271729,0
298,43,222,19,15,0.917122483253479,50.0,232.5,0.9638158082962036,0
433,41,201,21,21,0.9125085473060608,50.0,202.5,0.9547511339187622,0
340,174,299,25,16,0.9049962759017944,190.0,307.5,0.9568965435028076,0
323,49,0,34,71,0.9047186970710754,70.0,37.5,0.9725610017776489,0
486,624,423,15,38,0.8870528936386108,630.0,427.5,0.953346848487854,0
13046,0,338,123,138,1.0245879888534546,30.0,397.5,0.9896317720413208,0
14876,227,247,122,165,1.014488697052002,270.0,367.5,0.9875718355178833,0
26934,226,184,134,294,1.0144778490066528,290.0,412.5,0.9843416213989258,0
15696,440,38,128,236,1.0113565921783447,470.0,127.5,0.9842674136161804,0
1581,260,184,56,62,1.0113191604614258,270.0,217.5,0.9756249785423279,0
2713,545,347,84,37,1.0095841884613037,550.0,382.5,0.9882568717002869,0
18627,457,46,131,301,1.0073671340942383,530.0,292.5,0.9630858302116394,0
1865,270,196,34,63,1.0031911134719849,290.0,202.5,0.9839914441108704,0
1355,545,48,29,84,1.00094735622406,550.0,112.5,0.9780541062355042,0
2874,186,316,37,79,0.9963553547859192,190.0,322.5,0.9667694568634033,0
10418,414,379,225,99,0.9949078559875488,470.0,397.5,0.9832492470741272,0
1501,136,29,66,26,0.9944978356361389,150.0,52.5,0.9828834533691406,0
1194,324,44,68,23,0.9927428364753723,330.0,52.5,0.9891576170921326,0
649,387,320,46,16,0.990848183631897,430.0,322.5,0.9862805008888245,0
3063,1,282,60,76,0.9889715313911438,30.0,322.5,0.9815653562545776,0
1653,456,369,87,23,0.9882389903068542,530.0,382.5,0.9867549538612366,0
839,357,344,61,16,0.9877490401268005,410.0,352.5,0.9869822263717651,0
600,347,428,12,51,0.9856774210929871,350.0,472.5,0.9983333349227905,0
1257,2,268,62,41,0.9846809506416321,50.0,277.5,0.9858044385910034,0
706,473,339,58,14,0.9736841320991516,490.0,352.5,0.9929478168487549,0
2096,108,460,137,19,0.9725780487060547,110.0,472.5,0.980169951915741,0
4381,149,316,74,79,0.969863772392273,190.0,367.5,0.9783344864845276,0
1497,111,389,56,30,0.9677069187164307,130.0,412.5,0.9769737124443054,0
2933,68,281,79,40,0.9619080424308777,70.0,292.5,0.9737550616264343,0
686,71,342,45,15,0.9581697583198547,110.0,352.5,0.9898550510406494,0
769,41,202,22,35,0.9545553922653198,50.0,232.5,0.9567430019378662,0
760,581,426,30,46,0.953758180141449,590.0,457.5,0.9882352948188782,0
1315,69,317,79,24,0.9527051448822021,70.0,322.5,0.9649515151977539,0
2365,111,389,56,75,0.9521427154541016,130.0,397.5,0.9744769930839539,0
2050,125,358,52,105,0.9508299827575684,130.0,367.5,0.9694364666938782,0
919,117,341,54,18,0.9501056671142578,170.0,352.5,0.9762675166130066,0
853,81,358,44,34,0.9496234059333801,110.0,367.5,0.9803012609481812,0
1385,353,333,123,16,0.9480764269828796,430.0,337.5,0.9583038687705994,0
4327,67,281,80,60,0.9472229480743408,70.0,307.5,0.9778082966804504,0
2138,226,314,26,124,0.944435179233551,230.0,397.5,0.9709677696228027,0
1786,330,319,30,112,0.9420638680458069,350.0,367.5,0.9708150029182434,0
949,417,409,16,69,0.9417375922203064,430.0,427.5,0.9579487442970276,0
1013,327,382,11,97,0.9416049122810364,330.0,442.5,0.9736328125,0
1687,68,70,8,209,0.940965473651886,70.0,247.5,0.961403489112854,0
1576,327,382,31,97,0.9345685243606567,330.0,472.5,0.9624295830726624,0
1086,363,404,53,74,0.9277780652046204,390.0,412.5,0.9594959616661072,0
644,0,387,58,17,0.9151050448417664,10.0,397.5,0.9511450529098511,0
18036,0,268,122,210,1.0276622772216797,30.0,337.5,0.987098217010498,0
4944,247,407,79,72,1.0161998271942139,250.0,457.5,0.979468584060669,0
35455,0,0,516,91,1.0148202180862427,310.0,52.5,0.9586206674575806,0
766,69,455,38,24,1.0014806985855103,90.0,472.5,0.9791122674942017,0
71882,0,41,404,275,1.0011382102966309,230.0,262.5,0.9593717455863953,0
111189,0,0,639,375,0.9922765493392944,290.0,112.5,0.9631649255752563,0
38494,403,0,236,376,0.9889395236968994,590.0,7.5,0.9691703915596008,0
1759,0,184,18,111,0.9864622354507446,10.0,202.5,0.9587852358818054,0
310,602,0,30,15,0.9855656027793884,610.0,7.5,0.9935691356658936,0
2618,476,448,115,31,0.9823352694511414,510.0,457.5,0.9787718057632446,0
1862,602,423,37,55,0.981813907623291,630.0,442.5,0.9609375,0
125,228,47,13,10,0.9730752110481262,230.0,52.5,0.9919999837875366,0
7370,613,0,26,376,0.9697026610374451,630.0,292.5,0.9607446193695068,0
2455,0,183,27,107,0.9654914140701294,10.0,217.5,0.9666283130645752,0
476,531,142,21,31,0.9597185254096985,550.0,172.5,0.9730290174484253,0
11483,67,279,156,116,0.9597047567367554,190.0,292.5,0.9596816301345825,0
4535,130,395,117,70,0.9547263383865356,190.0,412.5,0.9517051577568054,1
4707,457,370,133,108,0.9531279802322388,490.0,457.5,0.949999988079071,0
299,542,132,30,11,0.9522821307182312,570.0,142.5,0.9770491719245911,0
8195,414,379,225,54,0.9515204429626465,490.0,427.5,0.965434730052948,0
454,358,310,34,15,0.9494984745979309,370.0,322.5,0.9610389471054077,0
55,107,276,12,4,0.9478548169136047,110.0,277.5,0.9649122953414917,0
479,151,296,23,20,0.9469975233078003,170.0,307.5,0.9896050095558167,0
2427,456,369,97,75,0.9469670057296753,490.0,442.5,0.9641706943511963,0
142,168,295,7,21,0.9449557662010193,170.0,307.5,0.9722222089767456,0
97,122,270,8,10,0.9446210861206055,130.0,277.5,0.9896907210350037,0
331,432,380,26,14,0.9407840967178345,450.0,382.5,0.9673590660095215,1
316,349,323,23,14,0.9403936862945557,350.0,322.5,0.9811912178993225,0
363,49,0,33,71,0.9351704120635986,70.0,52.5,0.9567567706108093,0
457,75,333,56,9,0.9323855638504028,110.0,337.5,0.9827213883399963,0
76,185,273,12,6,0.9282535314559937,190.0,277.5,0.9610389471054077,0
433,250,0,41,84,0.9229100346565247,250.0,82.5,0.956818163394928,0
125,418,350,18,6,0.9188683032989502,430.0,352.5,0.9841269850730896,0
38,189,350,2,12,0.9153984189033508,190.0,352.5,1.0,0
152,566,433,7,24,0.9146857857704163,570.0,442.5,0.9869281053543091,0
252,130,437,21,12,0.911669909954071,150.0,442.5,0.962199330329895,1
1117,71,334,60,24,0.9086802005767822,110.0,337.5,0.962897539138794,0
2615,582,423,57,56,0.9076055288314819,610.0,457.5,0.9566037654876709,0
126,452,348,23,6,0.9060062170028687,470.0,352.5,0.9609375,0
255,457,273,20,14,0.89715576171875,470.0,277.5,0.969111979007721,0
104,346,382,14,12,0.8944888710975647,350.0,382.5,0.9714285731315613,0
102,124,383,12,7,0.889462947845459,130.0,382.5,0.9611650705337524,0
33741,244,232,176,246,1.0540142059326172,370.0,292.5,0.9897308945655823,0
13044,0,337,112,139,1.0190080404281616,110.0,412.5,0.9906178712844849,0
15193,442,37,126,238,1.0110641717910767,490.0,142.5,0.9830331802368164,0
4385,312,152,53,96,1.0096733570098877,330.0,157.5,0.9796931147575378,0
18859,457,48,131,298,1.007643461227417,530.0,292.5,0.9660946130752563,0
1395,545,48,30,84,1.0022246837615967,550.0,112.5,0.9857853651046753,0
1501,137,28,65,27,0.9978806376457214,150.0,52.5,0.982189953327179,0
3686,295,133,86,99,0.9973939657211304,370.0,157.5,0.9806607365608215,0
2701,545,347,84,37,0.9972519874572754,550.0,382.5,0.9845531582832336,0
3790,244,335,37,143,0.9966291785240173,270.0,412.5,0.9814572930335999,0
1641,0,184,18,99,0.9945244193077087,10.0,202.5,0.9878861308097839,0
9153,429,379,210,99,0.9929155111312866,470.0,397.5,0.9847171306610107,0
1475,0,266,63,45,0.9922621846199036,50.0,292.5,0.9818670153617859,0
1657,456,369,87,23,0.9894795417785645,530.0,382.5,0.9873873591423035,0
1179,324,44,67,23,0.9891071319580078,370.0,67.5,0.9814814925193787,0
2944,394,341,44,137,0.9857733249664307,410.0,412.5,0.9749079942703247,0
2625,476,448,115,31,0.9850636720657349,510.0,457.5,0.9814814925193787,0
2298,0,183,26,98,0.97662353515625,10.0,217.5,0.9861531853675842,0
764,85,358,40,34,0.9751690030097961,110.0,367.5,0.975452184677124,0
2200,111,389,56,76,0.974164605140686,130.0,412.5,0.9819494485855103,0
4350,149,316,74,79,0.9739591479301453,210.0,322.5,0.9831281304359436,0
2877,0,285,60,73,0.9733099341392517,10.0,322.5,0.9738652110099792,0
1450,111,389,56,29,0.9717633724212646,130.0,412.5,0.9828884601593018,0
2145,425,351,121,25,0.9714061617851257,510.0,367.5,0.9704933166503906,0
932,104,417,30,53,0.9684861898422241,110.0,457.5,0.9652265310287476,0
5400,131,385,119,91,0.9658209085464478,150.0,457.5,0.9540354609489441,1
2938,68,281,79,39,0.965539276599884,70.0,292.5,0.9717171788215637,0
1973,125,358,52,105,0.9636759757995605,130.0,367.5,0.9804118275642395,0
4371,67,281,80,60,0.9628070592880249,70.0,307.5,0.9770818948745728,0
699,69,342,47,15,0.9625186324119568,110.0,352.5,0.9900142550468445,0
704,473,339,58,14,0.9618324637413025,490.0,352.5,0.991525411605835,0
689,117,341,54,16,0.9609123468399048,170.0,352.5,0.9742857217788696,0
1471,69,341,56,50,0.9564290046691895,110.0,367.5,0.9614617824554443,0
2377,456,369,96,74,0.9530701637268066,530.0,382.5,0.9653893709182739,0
1424,531,141,45,37,0.9514110088348389,550.0,172.5,0.9674965143203735,0
878,456,432,20,46,0.9428364634513855,470.0,472.5,0.9665924310684204,0
837,419,333,61,16,0.9366832375526428,430.0,337.5,0.9612221121788025,0
1107,308,64,62,25,0.9351930022239685,330.0,82.5,0.9530973434448242,0
755,42,202,21,36,0.9345312118530273,50.0,217.5,0.9561855792999268,0
3320,0,0,76,68,0.9336017370223999,50.0,52.5,0.9744579792022705,0
9777,522,50,63,238,0.9301587343215942,550.0,202.5,0.960080623626709,0
500,623,423,16,37,0.9275821447372437,630.0,442.5,0.96484375,0
1348,68,318,79,23,0.9263289570808411,70.0,337.5,0.9765223860740662,0
48723,244,134,193,344,1.028394341468811,370.0,322.5,0.9887229800224304,0
18407,0,266,131,209,1.0244520902633667,50.0,337.5,0.9846128821372986,0
35428,0,0,516,91,1.0127544403076172,250.0,37.5,0.9533866047859192,0
65226,0,40,404,342,0.9970692992210388,390.0,112.5,0.9569797515869141,0
38442,403,0,236,376,0.9928851127624512,570.0,7.5,0.9604811668395996,0
312,602,0,30,15,0.9885995984077454,610.0,7.5,0.9872204661369324,0
2663,9,461,236,18,0.9867594838142395,190.0,472.5,0.9739583134651184,0
103164,0,0,639,382,0.9857978820800781,410.0,172.5,0.9577318429946899,0
1859,602,423,37,55,0.981889009475708,630.0,427.5,0.9652438759803772,0
11503,66,279,157,116,0.9713088274002075,150.0,292.5,0.9703958630561829,0
435,311,308,26,28,0.9708953499794006,330.0,322.5,0.9840182662010193,0
170,419,320,14,14,0.9700726270675659,430.0,322.5,0.9767441749572754,0
7303,615,0,24,376,0.9677815437316895,630.0,292.5,0.9642369747161865,0
8022,429,379,210,54,0.9676701426506042,490.0,427.5,0.9727899432182312,0
281,15,341,34,17,0.9622185230255127,30.0,352.5,0.9652777910232544,0
133,228,47,15,9,0.9589597582817078,230.0,52.5,0.9850746393203735,0
153,285,252,14,16,0.9588136076927185,290.0,262.5,0.9551281929016113,0
62,107,276,13,5,0.9565218091011047,110.0,277.5,0.9677419066429138,0
4798,458,370,132,109,0.9532182216644287,490.0,472.5,0.9526627063751221,0
473,151,296,23,20,0.9513262510299683,170.0,307.5,0.9894514679908752,0
135,168,295,7,20,0.951005220413208,170.0,307.5,0.9558823704719543,0
2648,581,423,58,55,0.9503600597381592,610.0,472.5,0.9805534482002258,0
771,581,426,31,47,0.950254499912262,610.0,427.5,0.9733502268791199,0
226,336,297,17,18,0.9500971436500549,350.0,307.5,0.95652174949646,0
7041,149,279,74,117,0.9475694894790649,190.0,292.5,0.9678571224212646,0
97,122,270,8,10,0.9433213472366333,130.0,277.5,0.9897959232330322,0
458,75,334,56,9,0.9400810599327087,110.0,337.5,0.957446813583374,0
444,210,425,39,16,0.9393404126167297,230.0,427.5,0.9888142943382263,1
176,417,441,22,12,0.9371556639671326,430.0,442.5,0.983146071434021,0
200,130,437,21,12,0.9311005473136902,150.0,442.5,0.9655172228813171,1
71,186,273,11,6,0.9301193952560425,190.0,277.5,1.0,0
455,251,0,40,83,0.9291886687278748,270.0,37.5,0.9629629850387573,0
434,44,201,19,22,0.9163863658905029,50.0,217.5,0.9575892686843872,0
172,320,351,15,16,0.9163791537284851,330.0,367.5,0.9550561904907227,0
14198,0,40,78,242,0.9151222705841064,70.0,277.5,0.9501726627349854,0
37,189,350,2,12,0.9145845770835876,190.0,352.5,1.0,0
1134,70,334,61,24,0.9122880697250366,110.0,337.5,0.9688041806221008,0
82,429,381,5,13,0.9117714762687683,430.0,382.5,0.9879518151283264,0
871,125,358,51,19,0.9014326930046082,170.0,367.5,0.9574943780899048,0
85,423,350,13,6,0.8977633118629456,430.0,352.5,0.9764705896377563,0
111,124,383,12,8,0.8973860144615173,130.0,382.5,0.9646017551422119,0
4696,178,385,72,80,0.8949298858642578,210.0,412.5,0.9508264660835266,1
294,44,223,19,15,0.8928941488265991,50.0,232.5,0.949999988079071,0
394,429,380,29,14,0.8878285884857178,450.0,382.5,0.9700748324394226,0
52928,227,216,261,262,1.0818942785263062,410.0,307.5,0.9872086048126221,0
13404,0,338,129,138,1.0285959243774414,10.0,472.5,0.9881376028060913,0
7604,302,69,129,143,1.017676830291748,330.0,127.5,0.9583494663238525,0
14968,448,37,120,233,1.0111528635025024,490.0,112.5,0.984548032283783,0
2704,545,347,84,37,1.0064595937728882,550.0,382.5,0.9874815940856934,0
2847,186,316,37,79,1.0062350034713745,190.0,337.5,0.9757365584373474,0
1498,136,28,66,27,1.0053884983062744,150.0,52.5,0.9815059304237366,0
9704,327,96,81,144,1.0045894384384155,350.0,217.5,0.9866039752960205,0
3909,443,377,51,101,1.0043710470199585,470.0,457.5,0.9893075227737427,0
17874,474,48,114,301,1.002641201019287,550.0,322.5,0.9802857637405396,0
4819,221,366,51,112,0.9982356429100037,230.0,472.5,0.9866006970405579,0
1380,546,47,29,85,0.9940465092658997,550.0,112.5,0.9812815189361572,0
765,90,450,42,26,0.9933788180351257,110.0,457.5,0.9729032516479492,0
1266,2,267,62,41,0.9908602833747864,10.0,307.5,0.9797507524490356,0
6060,486,379,153,52,0.9898528456687927,550.0,412.5,0.9821720719337463,0
1147,324,44,67,21,0.9891929030418396,350.0,52.5,0.985332190990448,0
595,483,339,48,13,0.988996684551239,490.0,352.5,0.9899497628211975,0
962,308,256,54,37,0.9887986183166504,350.0,262.5,0.9742798209190369,0
1109,481,369,62,21,0.987668514251709,530.0,382.5,0.9830053448677063,0
1158,367,384,46,53,0.987154483795166,390.0,412.5,0.9812286496162415,0
3091,0,283,61,76,0.987028181552887,10.0,322.5,0.9852374792098999,0
691,110,317,37,24,0.9856674075126648,130.0,322.5,0.9758179187774658,0
701,70,342,46,16,0.9848744869232178,90.0,352.5,0.9928876161575317,0
12942,0,40,72,240,0.9842677712440491,50.0,262.5,0.9587051868438721,0
741,314,433,44,29,0.9824080467224121,330.0,442.5,0.98128342628479,0
1250,111,281,35,36,0.9824034571647644,130.0,307.5,0.9747434854507446,0
2254,114,389,53,76,0.9781599044799805,130.0,397.5,0.98024582862854,0
556,332,350,33,21,0.9770917892456055,350.0,352.5,0.9804270267486572,0
968,323,328,42,43,0.9769688844680786,330.0,352.5,0.9805527329444885,0
792,82,358,43,34,0.9754352569580078,110.0,367.5,0.9775561094284058,0
1592,68,282,43,38,0.9709592461585999,110.0,292.5,0.973961591720581,0
4378,149,316,74,80,0.969775915145874,190.0,337.5,0.976335346698761,0
3321,0,0,78,70,0.9644036889076233,50.0,52.5,0.9800476431846619,0
622,68,319,42,22,0.9639231562614441,90.0,322.5,0.9590551257133484,0
1472,70,342,54,49,0.963059663772583,110.0,352.5,0.9724091291427612,0
2005,125,358,52,105,0.9626668691635132,150.0,367.5,0.9797930121421814,0
918,117,341,54,18,0.9569649696350098,130.0,352.5,0.9784017205238342,0
828,41,201,22,37,0.953987717628479,50.0,232.5,0.9759904146194458,0
2647,581,423,58,55,0.9529507160186768,610.0,472.5,0.9798130989074707,0
1024,486,350,60,21,0.9523272514343262,510.0,352.5,0.9633204340934753,0
513,308,64,40,23,0.949500322341919,330.0,67.5,0.9825581312179565,0
1378,113,389,54,30,0.9483126997947693,130.0,412.5,0.9778096079826355,0
588,522,187,9,102,0.9429994225502014,530.0,277.5,0.9617940187454224,0
3016,337,0,101,46,0.937372088432312,370.0,37.5,0.9673522710800171,0
2866,68,281,78,39,0.9319961071014404,70.0,292.5,0.9663577079772949,0
4845,54,0,82,74,0.9314425587654114,90.0,67.5,0.9642568826675415,0
1696,531,133,46,44,0.9309662580490112,550.0,157.5,0.950800895690918,0
1714,482,369,74,73,0.9299217462539673,510.0,382.5,0.9518958926200867,0
500,623,423,16,37,0.9236975312232971,630.0,442.5,0.9685039520263672,0
4718,383,0,133,81,0.9214559197425842,430.0,67.5,0.970158576965332,0
672,494,427,62,15,0.9212989211082458,550.0,427.5,0.9721815586090088,0
4292,68,281,79,60,0.9148820638656616,70.0,307.5,0.9725679755210876,0
618,0,387,56,17,0.914222776889801,50.0,397.5,0.974399983882904,0
1791,428,0,88,29,0.9109006524085999,470.0,22.5,0.9790055155754089,0
1324,68,317,79,24,0.9106934070587158,90.0,322.5,0.9674074053764343,0
8617,221,366,273,112,0.9008898735046387,470.0,457.5,0.9544323682785034,0
534,309,258,29,35,0.8887326717376709,330.0,262.5,0.9577205777168274,0
18747,0,267,131,209,1.0352704524993896,10.0,472.5,0.9874691963195801,0
34566,0,0,516,87,1.0206708908081055,10.0,37.5,0.9539477229118347,0
2184,496,448,95,31,1.0012283325195312,550.0,472.5,0.9759200215339661,0
1747,0,184,18,110,0.9913609027862549,10.0,202.5,0.9657608866691589,0
311,602,0,30,15,0.9870837926864624,610.0,7.5,0.9871794581413269,0
